Area,Bedrooms,Bathrooms,House_Age,Location_Score,Price
4064,3,3,50,9.324298139124789,2255242.981391248
2193,5,1,6,8.674327381515429,1301243.2738151543
6252,3,3,5,6.700978177984294,3300509.781779843
3323,3,2,21,3.788219923504252,1799882.1992350426
272,3,3,17,7.8672932393083865,328172.9323930839
6098,4,2,38,4.8943140155459774,3226943.1401554598
22,1,1,17,7.7144886483527255,131644.88648352725
1855,1,1,47,8.65735775982986,1072573.5775982987
7285,5,3,38,2.5844502459516314,3832344.5024595163
6137,4,1,19,7.958952249614508,3252589.522496145
451,1,4,48,4.585659364939177,375356.5936493918
3031,3,1,39,6.158854435930053,1671588.5443593005
3388,2,3,18,9.505542897451736,1883055.4289745174
7902,2,2,1,5.9290342677859345,4080790.342677859
2097,5,4,23,6.318298735820901,1283182.987358209
4943,1,4,14,2.359764620263631,2582097.6462026364
9394,3,1,4,4.188619983912325,4815886.1998391235
2146,1,3,31,8.43251650448428,1237825.1650448428
3783,2,4,47,8.024094745718903,2095240.947457189
998,4,3,26,3.9943780223779832,676943.7802237798
3726,3,3,41,9.496754355176082,2083467.5435517607
4192,5,3,38,2.484864829149849,2284848.6482914984
158,2,3,18,8.93267550563326,262326.75505633256
1490,1,4,31,6.004495055059292,900544.950550593
4063,5,4,28,7.796323379920234,2283463.2337992024
3240,5,2,23,6.420518232291601,1825705.182322916
426,1,4,7,5.709840569582717,353598.40569582715
7229,3,1,35,1.6226875185582275,3723226.8751855823
8177,3,4,5,7.514254044913265,4286142.540449132
6464,1,3,5,4.511816196406324,3344618.161964063
6065,2,1,5,9.111720698314983,3181117.20698315
556,5,3,44,9.718954463436708,542189.5446343671
8361,1,2,11,4.5711282841937475,4281711.282841938
3612,1,2,10,7.464241651347908,1935642.416513479
878,3,3,45,8.44438818421644,650943.8818421644
8345,3,2,34,9.10239291216073,4370523.929121607
8913,4,2,32,6.260596561150555,4645105.965611505
2421,1,4,24,6.790377360279518,1370403.773602795
7394,2,2,27,2.0434882818381337,3800934.8828183813
9100,2,1,1,8.549324848681383,4690993.248486814
8280,4,1,36,9.42567272031081,4347256.727203108
2285,2,1,6,7.715091056179807,1277650.9105617981
2558,5,1,10,3.4288508607863117,1433288.5086078632
5910,4,3,1,8.734631525500554,3167846.3152550054
7807,1,3,42,9.739538639132467,4086895.3863913245
1661,5,2,30,3.3303770495903793,1008803.7704959038
3420,4,4,43,2.790203242328376,1899402.0324232837
4828,5,1,13,9.721575368294372,2632715.7536829435
1746,4,3,29,4.83911451692193,1060891.1451692192
9266,3,1,23,3.3302480411613997,4752802.480411614
3283,2,2,30,8.52592940328425,1811759.2940328424
1767,5,4,25,9.29519897955761,1148951.989795576
6236,2,3,36,2.8468873951270357,3249468.8739512702
4381,5,4,12,9.812498659045795,2454624.986590458
7130,5,1,21,1.8345590884323655,3708845.5908843237
9819,3,1,2,6.428390252133148,5049783.902521332
3868,3,2,37,4.235271942292736,2084852.7194229274
7212,5,3,7,7.276812844435197,3827268.128444352
266,4,4,13,9.442949317089248,373929.49317089247
2587,1,2,48,4.96914948762041,1417191.494876204
1612,1,2,9,3.342948685704127,893929.4868570413
3694,3,4,9,8.567624215954748,2057176.2421595475
2699,1,2,36,2.0136210336664773,1437636.2103366647
5733,3,4,35,7.421529035874616,3078215.290358746
8450,3,4,7,7.308310566110885,4421583.105661109
9156,1,2,1,4.516031573995526,4673660.315739955
8480,3,3,35,2.871634958366074,4391216.349583661
1776,3,2,12,3.7707848851716546,1021707.8488517165
5068,3,2,15,2.6020227031160656,2657520.2270311606
2282,1,4,47,4.649827257063034,1290998.2725706303
5112,1,4,28,4.327581215154664,2693275.8121515466
2702,5,1,32,3.617058402665438,1518170.5840266545
4445,3,3,44,3.5858560166286795,2385358.560166287
4517,1,1,4,5.467806731401585,2350178.0673140157
4941,1,3,33,8.268861064752354,2634688.610647524
987,1,3,33,9.328565926163625,668285.6592616362
9581,4,2,12,4.537551855838407,4951875.518558384
9914,5,2,15,7.1796741526211285,5166296.741526212
4435,3,1,38,2.2265499089384426,2333765.4990893845
6773,3,1,35,6.893786801616541,3547937.868016165
9489,2,1,16,1.636532866949667,4823865.328669497
4174,5,2,21,1.755252915706675,2245052.5291570667
5823,4,4,28,7.949647470609108,3144996.474706091
9280,2,3,2,1.7378885084447138,4743378.885084447
7894,2,3,7,4.183795977033732,4077337.959770337
6860,5,4,46,6.407896176802771,3677078.961768028
6216,4,2,26,7.149964354243158,3302499.6435424318
817,4,3,6,7.180811907864274,608308.1190786427
5137,3,3,29,2.3091927362471485,2711091.9273624714
1792,1,2,21,2.0285172803056826,976785.1728030568
7524,3,4,49,3.4201575151056876,3940701.575151057
7295,5,1,34,1.2074065435022208,3791574.065435022
9908,5,4,21,6.582826520954373,5190328.2652095435
6437,1,4,38,6.246430541835083,3379964.3054183507
7720,4,1,35,4.766954183639196,4020169.541836392
3932,5,1,36,1.7496552806225802,2116496.5528062256
6929,5,4,21,6.864011931663832,3703640.1193166384
20,4,2,5,3.6661142336117614,159161.14233611763
176,4,4,23,6.49386056869339,304438.6056869339
8867,4,3,10,8.638582841546295,4649885.828415463
9568,4,3,31,4.95590646371579,4974059.064637158
5602,2,4,21,6.455501514634835,2976055.015146348
2618,1,2,11,4.699348337235811,1411493.4833723581
9162,1,1,49,7.7833531267112255,4718333.531267112
3564,5,2,47,7.9465984651857955,2014965.984651858
5697,1,4,41,9.465816679570306,3043658.166795703
9371,4,3,22,9.885599014048283,4920355.990140483
7672,5,2,34,4.273215490036231,4025732.1549003622
3809,2,2,12,2.4978120495976057,2005478.120495976
998,3,4,34,6.652237674512318,702522.3767451232
9046,3,1,28,3.759875169137772,4649598.751691378
2179,5,3,30,9.132872978817097,1340828.729788171
2706,2,4,23,1.4096379715165226,1478596.3797151651
1945,5,1,41,5.020280716025445,1158202.8071602546
2623,4,1,50,5.030672547009314,1481806.725470093
5083,5,4,23,2.8413229705920178,2741413.22970592
1668,5,2,19,3.2172030075856313,1005672.0300758564
1764,2,1,42,8.526229373666716,1043262.2937366671
1624,4,1,38,5.077076899946512,976770.7689994652
9569,4,4,17,2.292569841300762,4955925.698413008
9665,5,1,21,3.440109639115381,4992401.0963911535
7317,3,2,21,1.37558756539876,3772755.8756539878
6415,5,4,12,3.140241408758675,3404902.4140875866
2196,1,3,1,2.2367969055591224,1185867.9690555912
3438,2,4,11,6.703337438930895,1891533.374389309
4649,5,1,16,5.806831176922405,2505568.3117692242
6144,3,4,47,9.914883183627717,3314648.831836277
786,3,4,7,7.18539997693625,588353.9997693625
6524,2,3,10,4.1063761186536585,3393063.7611865364
2600,3,2,42,8.116240300181662,1492162.4030018167
9655,3,1,15,2.4919185035331712,4934919.185035332
3608,4,3,16,1.4806444106525665,1951806.4441065257
8344,5,2,48,3.8132004874365037,4364132.004874365
7512,3,1,30,1.232779061947923,3858327.790619479
3091,4,2,25,9.08787969944969,1758878.7969944968
4085,4,1,27,9.380218139258075,2244802.1813925807
5729,5,2,44,1.434426063021716,3030844.2606302174
4575,2,2,33,9.361173608556632,2467611.736085566
4968,2,3,1,2.3045512004897137,2592545.512004897
9099,5,1,34,2.3652508144050817,4705152.508144051
6081,4,4,31,4.6575070767174305,3242575.0707671745
8391,2,1,37,1.9035990257503443,4288035.990257503
9945,2,3,37,7.964348687601548,5155643.486876016
2080,3,2,45,9.48755336068154,1247375.5336068154
5879,3,3,29,1.5001355124415952,3074001.355124416
2937,5,2,9,5.47697244577131,1657769.724457713
3481,2,3,27,3.2693241718031594,1871693.2417180317
4035,3,3,17,3.636272191996277,2167362.7219199627
6364,2,2,5,5.138953221211357,3305889.5322121135
5843,4,2,2,8.07620205936872,3113262.020593687
3790,4,1,9,8.902648515613658,2083526.4851561366
1283,1,2,6,1.2630798518229192,707130.7985182292
9212,3,4,30,5.774438779649099,4798744.387796491
7825,5,1,33,2.1809498812871473,4065809.4988128715
5701,5,3,33,3.6061698799507127,3048061.698799507
4659,4,2,31,3.1613568483450227,2486613.5684834505
8958,5,3,31,8.934990363994924,4728849.903639949
2603,5,4,13,8.958200975079528,1557582.0097507953
6696,2,1,25,6.768244695808218,3483182.4469580823
2134,1,1,17,1.7645287624048893,1128145.287624049
2692,1,4,42,8.077928403837072,1527779.2840383707
6276,5,3,4,1.497726054396876,3299977.2605439685
5662,1,1,43,4.931657437911075,2936816.5743791107
6018,1,3,30,6.013055432482904,3149130.554324829
6598,4,3,5,8.829235036056868,3514792.3503605686
6091,1,1,33,9.878946204776867,3195789.4620477688
2076,3,2,45,9.90085161481244,1249508.5161481244
8505,1,3,11,6.339680186931063,4386396.80186931
6708,3,4,1,9.9757773763417,3574257.773763417
5485,5,2,41,4.472166199573696,2937721.661995737
9480,4,2,2,7.557409577540602,4926574.095775406
8867,3,4,26,6.269538489188156,4629195.384891882
5113,3,2,23,6.539243277775214,2723392.432777752
2528,4,3,28,6.2708117051234655,1465708.1170512347
9800,3,2,39,9.396607611903947,5103466.076119039
4382,4,2,27,4.393139365314401,2358431.393653144
3713,5,2,19,5.288900281039046,2048889.0028103904
9024,2,3,40,7.39072363706658,4690907.236370666
3388,4,4,39,3.1555199396090803,1885055.1993960908
6605,5,4,29,5.539877830667452,3532398.7783066747
5691,4,2,3,4.683027240643801,3003830.272406438
8011,5,1,17,6.56189002405119,4194618.900240512
8821,3,1,32,6.118203092862294,4562682.030928623
1373,5,2,34,6.26709660453001,896170.9660453001
204,2,3,21,2.15450298562733,219045.0298562733
7323,5,3,40,2.9326220084039574,3855826.2200840395
9849,4,1,8,2.7562236017141037,5051062.2360171415
4973,5,2,1,9.066818178637948,2707668.1817863793
4380,5,3,50,4.235608880937054,2402356.0888093705
4459,2,4,45,5.096468467861464,2402964.6846786146
6050,1,1,5,4.680742856265918,3109307.4285626593
7983,5,2,24,8.132246265320525,4214822.462653205
8004,1,2,35,5.757003843434549,4127070.0384343453
2050,2,3,16,4.28549357394579,1160854.9357394578
2864,5,4,38,1.2071482180064605,1623071.4821800645
4621,3,1,50,5.973207061657143,2470232.070616571
9470,1,2,11,1.4080917832769249,4804580.917832769
6556,5,2,22,1.7437790890854536,3436437.7908908543
6033,3,4,41,5.32647660952982,3210264.7660952983
5336,2,2,36,4.430409582687109,2800304.095826871
9826,4,4,40,7.119287041251261,5144192.870412513
3854,2,3,7,6.811868229920601,2083618.682299206
3554,1,2,3,9.031842340146431,1918818.4234014642
261,5,3,46,2.306389265765635,321563.89265765634
5743,4,3,26,7.84500540247991,3087950.0540247993
9436,1,1,20,8.103191880125788,4844031.918801258
3070,5,1,42,5.249163595299407,1723491.635952994
5096,1,1,22,1.5953893746975787,2609953.893746976
6393,2,3,30,1.6607330970373595,3313107.3309703735
9278,5,2,46,2.6527561128913675,4818527.561128913
6028,2,2,29,4.346868968232125,3141968.689682321
9263,3,3,9,5.324703726123179,4794247.037261232
5811,3,3,37,4.630199535117439,3075301.9953511744
1412,2,2,6,9.700577446436107,876005.774464361
5658,5,2,29,9.674463032677721,3070244.630326777
2398,3,2,15,8.267630793560695,1379176.307935607
7827,1,4,26,6.261371897806996,4069113.71897807
8328,3,1,35,9.087808913093175,4347378.0891309315
4179,1,1,14,5.003203439086237,2181532.0343908626
5011,4,4,28,3.519074263867955,2694690.7426386797
3287,1,1,45,9.310121095404122,1794101.2109540412
6645,4,3,30,6.838608032162345,3530886.0803216235
9504,3,1,27,8.514528599192213,4925645.285991922
6579,2,1,19,7.457638332208148,3428576.3833220815
1250,4,4,1,3.132290322386137,796822.9032238614
8253,2,2,27,5.372350800946581,4263723.508009465
19,2,2,14,5.541551386119106,141915.51386119105
7571,3,3,26,4.54324263179626,3948932.426317963
2645,4,3,39,7.9102145233513745,1546102.1452335138
2849,1,1,31,5.091397903193065,1525913.9790319307
8213,1,2,4,1.1125499335478082,4169625.499335478
7537,1,4,34,1.4489891126330139,3879989.89112633
6967,5,1,24,8.803210314288343,3698532.1031428836
3776,4,4,43,7.739186353338278,2126891.863533383
9946,5,3,7,2.895596695966982,5150455.96695967
1532,1,4,23,8.484656751304463,942346.5675130447
6696,3,3,48,5.230336149820804,3529303.3614982083
8422,2,2,24,8.14353499873077,4374435.349987308
817,3,1,33,9.867637736550837,598676.3773655083
4952,1,4,49,9.146879921645494,2671968.799216455
7489,4,2,8,6.513830025599787,3923638.300255998
4843,1,4,14,6.900610160051899,2577506.101600519
5043,1,2,4,2.6765855427974063,2600265.855427974
7697,5,4,42,1.7495804155411911,4046995.804155412
6022,4,2,42,1.2335501442017738,3154335.501442018
6236,2,2,18,2.0058015432761054,3217058.015432761
9068,5,3,50,5.806718003664839,4762067.180036648
152,5,4,38,1.2887534711364643,267887.53471136466
9098,2,3,23,3.8155182598686457,4683655.182598687
9047,3,1,37,3.8541385805037724,4655541.385805038
9233,2,3,40,2.926189963999587,4750761.899639996
6482,3,3,6,5.5474276259584725,3404474.276259585
5516,3,4,19,7.7602918221697275,2965102.918221697
3812,5,1,47,4.176320255033017,2086263.2025503302
7329,2,4,18,6.918883252845647,3842688.8325284566
6590,2,4,35,5.573566009458726,3468235.660094587
9779,1,1,26,2.9142189659580433,4966642.189659581
9870,2,3,36,4.84003332776218,5086400.333277622
7313,2,3,49,1.1580061584334371,3777580.0615843344
8266,4,1,3,1.3732294822084405,4243232.294822085
9554,5,2,32,8.247574906981116,5005475.749069811
4148,3,2,13,6.141726114994269,2231917.261149943
2349,3,3,38,8.604869943511842,1384548.6994351184
2375,3,3,35,1.8209142673359109,1328209.142673359
2503,1,2,46,1.5156397419782188,1339656.3974197821
6597,5,3,35,9.20686010280946,3553068.6010280945
4671,3,2,8,1.950595708819285,2449005.957088193
4049,3,3,16,4.206940342501847,2179569.4034250183
6942,2,1,15,6.599919136251586,3599499.191362516
834,2,3,42,7.4650126013216935,597650.1260132169
244,2,1,7,6.585908265892457,246359.08265892457
8643,1,1,27,2.5327812499821873,4395327.812499822
7425,4,4,2,4.77841598223219,3901284.159822322
9972,3,1,3,4.174623211188015,5104246.232111881
5323,4,1,4,1.4864036377812353,2773364.0363778123
7053,3,4,10,8.351641925943888,3735016.4192594388
6008,5,2,36,8.627996829655402,3238279.968296554
5192,1,4,44,8.949373227527865,2787493.732275279
3248,1,3,30,7.76977424398377,1781697.7424398377
7276,5,3,18,5.179917256336372,3843799.172563364
6319,5,1,31,6.9952921272239905,3359952.92127224
2265,2,4,46,8.8892602127904,1344392.602127904
2607,3,4,22,3.7549380018822394,1472049.3800188224
4899,2,4,30,7.674502947360874,2641245.029473609
3397,1,4,44,4.975987639108958,1850259.8763910895
7806,5,3,33,9.952328380499551,4164023.2838049955
1220,2,3,29,4.219618722316339,751696.1872231634
9537,3,4,19,8.731410789342359,4985314.107893423
8589,5,1,44,3.286372376324312,4464363.723763243
7843,1,3,3,7.305928685700479,4061059.2868570047
4552,4,3,11,6.298212486626309,2469482.124866263
1235,3,1,50,8.95102956842933,807010.2956842933
6073,2,3,31,1.004562666934755,3147045.6266693478
765,5,1,9,4.69100683237243,548910.0683237243
8989,2,1,4,7.260876561770498,4624108.765617705
4713,5,4,41,4.1756932667483575,2578756.9326674836
5565,2,4,24,5.0418812131305915,2944918.8121313057
6653,1,4,48,7.435027797236352,3504850.2779723634
252,4,1,30,3.5988615694133976,271988.615694134
5776,1,3,8,4.339517222921868,3000395.1722292188
4489,2,1,12,3.096676057036479,2336466.760570365
7187,1,1,27,4.1102609663661385,3683102.6096636616
581,2,3,23,5.822202864061467,445222.02864061465
4305,4,1,40,5.343336678589833,2320933.3667858983
1819,2,2,32,8.396563232663866,1079465.6323266386
9166,1,4,40,9.512446277207612,4778124.462772076
6312,4,3,48,8.63566489337013,3391356.648933701
2426,4,3,44,4.088275999668914,1400882.7599966892
932,5,2,27,4.029594356879254,649795.9435687925
4809,4,1,12,1.5500472662419473,2521000.4726624195
2537,2,4,31,5.511996485074029,1439119.9648507403
3957,2,4,18,3.590303446580912,2123403.0344658094
3572,2,2,9,4.4824034733801215,1905324.0347338011
1334,4,1,31,2.846420221943208,805964.2022194321
248,3,1,31,6.438797619703259,278887.9761970326
8327,1,4,14,8.065574950594435,4331155.749505945
5114,4,4,21,9.503917205080146,2802539.1720508016
631,3,1,3,3.8014358370979973,430014.35837097996
348,2,2,42,1.8271932044290176,283271.9320442902
6555,1,2,6,9.17028551832839,3422202.855183284
6299,5,1,22,9.246479446661901,3367964.794466619
8037,3,4,14,7.710741919873742,4222607.4191987375
8778,2,1,23,5.5729793100542775,4511229.793100542
1642,1,4,15,6.417035158349733,972670.3515834974
7974,4,1,35,4.9475583474459945,4148975.58347446
7865,1,1,2,7.353286175411505,4042032.861754115
9547,5,1,49,2.7067559125548337,4940067.559125548
1450,2,4,17,2.1732141933357467,855232.1419333575
735,5,3,5,7.2993210211407575,587993.2102114076
1436,4,2,41,8.0747564525566,929247.564525566
5221,3,1,37,5.292980754040648,2756929.8075404065
8695,4,3,21,3.778838970366524,4520788.389703665
6558,1,2,35,5.660367817559125,3403103.6781755914
2743,5,1,32,2.1701363053856366,1524201.3630538564
4687,3,4,9,5.087349695860792,2518873.496958608
9657,4,4,20,6.449139604427028,5042991.39604427
2815,3,1,34,8.18126715782532,1581312.6715782532
9774,5,1,38,2.609088949262293,5047090.889492623
8483,3,2,8,7.805931731416638,4413559.317314167
5387,4,2,44,8.06158725143777,2906115.872514378
4357,5,2,19,4.354925657285862,2361549.2565728584
85,2,2,37,2.2602135347556396,153602.13534755638
1843,2,4,50,7.4639684979734,1121139.684979734
4618,4,4,49,8.334268764939146,2556842.6876493916
1856,2,3,1,5.574990901135265,1069249.9090113526
202,2,1,1,8.554542259622963,242045.42259622965
8790,1,2,36,1.9567734416295055,4482567.734416295
85,1,3,1,8.995031519613205,197950.31519613205
4836,2,3,6,8.491353519096688,2590913.535190967
3773,4,2,50,5.639414755665991,2077894.14755666
7843,3,1,22,8.921436494594964,4096714.3649459495
5824,4,3,50,1.1505721597122993,3073505.721597123
2068,4,4,2,9.900217772090143,1274002.1777209013
8044,1,4,3,2.1794182509251607,4125294.1825092514
9186,5,4,42,3.3069936401010622,4807069.9364010105
9448,5,1,40,2.768533271211629,4886685.332712117
7491,2,3,10,5.332869855303656,3888828.6985530364
1264,5,4,27,4.807824137459868,853578.2413745987
1185,5,4,28,1.3591523444417435,780091.5234444174
1061,1,4,17,6.542012265808799,684420.122658088
4290,5,2,40,3.572916604913741,2330729.1660491372
878,5,2,39,2.6510997626077417,615010.9976260774
8367,4,1,1,4.828548190960741,4327285.481909608
7189,4,1,1,3.06086778983848,3720608.6778983846
6124,5,4,48,3.9469609214416677,3285469.6092144167
3854,3,2,4,3.070471202375662,2049704.7120237567
4796,4,3,45,3.1317426082012805,2576817.4260820127
5056,5,1,23,3.2874460089493436,2687374.4600894935
